"URL","Versions","Traffic rank","IP country","IP region","Language","Email address","Email address (verified)","Email address (safe)","Phone number","Skype","WhatsApp","Twitter","Facebook","Instagram","GitHub","TikTok","YouTube","Pinterest","LinkedIn","Owler","Title","Description","Copyright","Copyright year","Responsive","schema.org types","Cert organisation","Cert country","Cert state","Cert locality","Cert issuer","Cert protocol","Cert expiry","SPF record","DMARC record","SSL/TLS enabled","Google Analytics","Google AdSense","Medianet","Facebook","Optimizely","Company name","Inferred company name","Industry","About","Locations","Company size","Company type","Company founded","People"
"https://app.slack.com","16.14.0","1021679","","","","","","","","","","","","","","","","","","","","","","","FALSE","","Slack Technologies, Inc.","","","San Francisco","DigiCert TLS RSA SHA256 2020 CA1","TLS 1.3","1650326399","TRUE","TRUE","TRUE","","","","","","","Slack Technologies, Inc.","","","","","","",""
"https://www.udemy.com","0581 ; 2557 ; 404 ; 5212 ; 778 ; 884 ; 964","1019261","CA ; US","","EN ; ES ; FR ; GB ; ID ; PT ; SR ; TH ; am ; ar","info@udemy.com ; instructorsupport@udemy.com ; press@udemy.com ; piracy@udemy.com ; notices@udemy.com ; copyright@udemy.com ; privacy@udemy.com ; legal@udemy.com","info@udemy.com ; instructorsupport@udemy.com ; press@udemy.com ; piracy@udemy.com ; notices@udemy.com ; copyright@udemy.com ; privacy@udemy.com ; legal@udemy.com","instructorsupport@udemy.com ; piracy@udemy.com ; notices@udemy.com","","","","","","","","","","","","","","","© 2022 Udemy, Inc.","2022","TRUE","","Udemy Inc.","","","San Francisco","DigiCert TLS RSA SHA256 2020 CA1","TLS 1.3","1664495999","","","TRUE","UA-12366301","","","","","","Udemy Inc.","","","","","","",""
"https://www.paypal.com","0.14.3 ; 0078 ; 1215 ; 16 ; 16.12.0 ; 16.14.0 ; 16.6.3 ; 17 ; 17.0.1","982984","US","","AR ; DE ; DE-DE ; EL ; EN ; EN-US ; ES ; ES-CO ; FR ; IT","ktyers@paypal.com ; fbelavenute@paypal.com ; pablo@paypal.com ; spoof@paypal.com","ktyers@paypal.com ; fbelavenute@paypal.com ; pablo@paypal.com ; spoof@paypal.com","","","","","","","","","","","","","","","","© 1999–2022","2022","TRUE","Organization","PayPal, Inc.","US","Delaware","San Jose","DigiCert SHA2 Extended Validation Server CA","TLS 1.3","1647388799","","","TRUE","","","","","","","PayPal, Inc.","","","","","","",""
"https://fontawesome.com","","982851","US","","EN ; ES ; En ; FR ; FR-fr ; NL ; ar ; ar-DZ ; ar-EG ; ar-SA","hello@fontawesome.com","","","","","","https://www.twitter.com/fontawesome","","","","","","","https://www.linkedin.com/company/fontawesome","","Font Awesome","The world’s most popular and easiest to use icon set just got an upgrade. More icons. More styles. More Options.","","","TRUE","","Fonticons Inc","","","Bentonville","DigiCert TLS RSA SHA256 2020 CA1","TLS 1.3","1639526399","","","TRUE","UA-30136587","","","","","Font Awesome","Fonticons Inc","","Get vector icons and social logos on your website with Font Awesome, the web’s most popular icon set and toolkit.","Bentonville, Arkansas ; 307 S Main St, Bentonville, Arkansas 72712, US","2-10 employees","","","Brian Talbot -- Seasoned Designer + Cookie-Pusher ; Frances Botsford -- ; Mike Wilkerson -- Entrepreneurial engineer, full stack developer, seeking team members for side hustles. ; Dave Gandy -- Founder at Fort Awesome"
"https://www.binance.com","16.13.0 ; 16.14.0","937741","","","EN ; ES ; FR ; FR-fr ; IT ; PT ; PT-BR ; SR ; af ; ar","dual.investment@binance.com ; info@binance.com ; dpo@binance.com","dual.investment@binance.com ; info@binance.com ; dpo@binance.com","dual.investment@binance.com ; dpo@binance.com","","","","https://www.twitter.com/binance","https://www.facebook.com/binance","https://www.instagram.com/Binance","","","https://www.youtube.com/binanceyoutube","","https://www.linkedin.com/company/binanceaustralia ; https://www.linkedin.com/company/bali-hotels-booking-online ; https://www.linkedin.com/company/jc-capital-crypto-group-llc ; https://www.linkedin.com/company/binancehelp-1844-517-3111 ; https://www.linkedin.com/company/rankweek ; https://www.linkedin.com/company/binance ; https://www.linkedin.com/company/workfreelance ; https://www.linkedin.com/company/binanceuk ; https://www.linkedin.com/company/foraybtc ; https://www.linkedin.com/company/tedarikzinciriyonetimi","","","","Binance © 2021","2021","TRUE","Organization ; Person ; ImageObject ; WebSite ; WebPage","Binance Holdings Limited","","","George Town","GeoTrust RSA CA 2018","TLS 1.3","1649332800","","","TRUE","","","","","","Binance Australia","Binance Holdings Limited","Internet Publishing","Binance Australia is Australia's leading blockchain and cryptocurrency infrastructure provider with a financial product suite that includes the largest digital asset exchange by volume. Trusted by over 500,000 Australians - the Binance Australia is dedicated to increasing the freedom of money for users, and features an unmatched portfolio of crypto products & education. For more information, visit: https://www.binance.com/en-AU","Brisbane, QLD ; Brisbane, QLD 4000, AU ; Adelaide, South Australia 5000, AU","11-50 employees","Privately Held","2020","Charis Campbell -- Crypto | DeFi | NFTs | Fintech ; Leigh Travers -- Chief Executive Officer at Binance Australia ; Sam Teoh -- Chief Financial Officer at Binance Australia ; Nicholes Ong -- Operations Specialist at Binance Australia"
"https://pretagteam.com","","839212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://trello.com","17.0.2 ; 698","700457","US ; DE","","EN ; ES ; FR ; ID ; NL ; am ; ar ; ar-EG ; ar-ae ; ar-us","platform@trello.com","platform@trello.com","","","","","","","","","","","","https://www.linkedin.com/company/siemensgrains ; https://www.linkedin.com/company/lopes-lopes-engenharia ; https://www.linkedin.com/company/diag99-studios ; https://www.linkedin.com/company/xs-minh-ngoc-xosominhngoc-kqxs-xskt-ket-qua-xo-so-minh-ngoc-truc-tiep-hom-nay-nhanh-nhat ; https://www.linkedin.com/company/trello ; https://www.linkedin.com/company/espaço-saúde ; https://www.linkedin.com/company/jackgoldenjob","","","","© Copyright 2022. All rights reserved.","2022","TRUE","","","","","","DigiCert TLS Hybrid ECC SHA384 2020 CA1","TLS 1.3","1677283199","","","TRUE","","","","","","grains – Empowered by purpose in Siemens","TRELLO","Philanthropic Fundraising Services","We are a team of cross-disciplined Siemens professionals who share the purpose of living the changes we want to see. “grains” [greinz] pl, Körner, Saat; is a Siemens network pursuing self-organized work. Encourages, leads and strengthens colleagues to transform Siemens step by step – with all their talents and passions.…for a stronger Siemens. # The grains vision The world will be a better place when we at Siemens… …work intrinsically motivated …trust in and care for each other …are empowered to realize our full potential …collaborate based on a shared purpose Together, we will flourish # grains portfolio • Holacracy Experience Workshop • Purpose Discovery Workshop • Mindfulness@Siemens • Agile Coaching • Ubongo Flow Game • Adaptive leadership workshop • Design Thinking • Systemic Constellation • Flow Working-Kanban • Any further tensions from the business # FAQ • Why do we need grains? Our value is in the realization of our vision. We enable the Siemens transition, step by step, while leading by example and practicing what we suggest. • What do grains do? We devote a good part of our time to drive the change toward the vision and effectively interact with each other (e.g. in grains meetings) to maximize our impact. • Do I need to do more than I do today? Probably not. You can simply prioritize and coordinate your activities to better support the grains purpose and your PMP objectives. • Who decides what grains do? We have a hierarchy of purposes and are empowered to make decisions in our domains. Where needed we use the Integrative Decision Making Process. • Who owns what we produce? Siemens is owner. There is no single owner or sponsor for grains as it is a cross-organizational, self-organized network. We are fully transparent for everyone. • What if I say yes? During the next couple of months you should start (or continue) to work in a grains initiative and another grains will support you in integrating with the network.","Munich, Bavaria ; Werner-von-Siemens-Straße 1, Munich, Bavaria 80333, DE","51-200 employees","Nonprofit","2016","Dipesh Kalian -- Entrepreneur, Business Improvement Manager, Life Coach #transform #lead #change #excellence"
"http://app.asana.com","16.12.0","634724","US","VA","EN ; EN-US ; ES ; ES-ES ; FR-FR ; NL ; RU ; SR ; TR ; ar","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","Amazon","TLS 1.2","1665359999","TRUE","TRUE","TRUE","","","","","","","APP.ASANA","","","","","","",""
"https://qiita.com","","630415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://www.quora.com","","627327","CA ; SE","","DE-DE ; EN ; En ; ID ; NL ; SR ; ar ; ar-AE ; ar-AR ; ar-JO","","","","","","","","","","","","","","","","","","","","FALSE","","","","","","R3","TLS 1.3","1651546811","","","TRUE","","","","","","","QUORA","","","","","","",""
"https://open.spotify.com","","621721","US","CA","DE ; EN ; ES ; FR ; ID ; NL ; PT ; PT-BR ; PT-br ; TH","","","","","","","","","","","","","","","","Spotify - Web Player: Music for everyone","Spotify is a digital music service that gives you access to millions of songs.","","","FALSE","","Spotify AB","","","Stockholm","DigiCert TLS RSA SHA256 2020 CA1","TLS 1.3","1651622399","TRUE","TRUE","TRUE","","","","","","","Spotify AB","","","","","","",""
"https://unsplash.com","","621573","US ; CA","","EN ; EN-US ; ES ; FR ; Fa-IR ; NL ; ar ; ar-AR ; ar-EG ; ar-TN","support@unsplash.com ; abuse@unsplash.com ; privacy@unsplash.com ; abuse@unsplash.com ; api@unsplash.com ; support@unsplash.com ; partnerships@unsplash.com ; privacy@unsplash.com","abuse@unsplash.com ; api@unsplash.com ; support@unsplash.com ; partnerships@unsplash.com ; privacy@unsplash.com","","","","","https://www.twitter.com/unsplash","","https://www.instagram.com/unsplash","","","","","https://www.linkedin.com/company/unsplash ; https://www.linkedin.com/company/lovenoricreations ; https://www.linkedin.com/company/jo-fotografía","","Beautiful Free Images & Pictures | Unsplash","Beautiful, free images and photos that you can download and use for any project. Better than any royalty free or stock photos.","","","TRUE","","","","","","GlobalSign Atlas R3 DV TLS CA H2 2021","TLS 1.2","1674665085","TRUE","TRUE","TRUE","UA-36049670","","","","","Unsplash","UNSPLASH","Computer Software","In 2013, Unsplash launched as a modest Tumblr blog. Since then, Unsplash has evolved into one of the most impactful online communities. Today, over 10 billion Unsplash images are seen every month. A photo featured on Unsplash will now be viewed more than the front page of The New York Times. The Unsplash community is fueled by contributors who offer their images freely for anyone to use, inspiring hundreds of millions of creators from 13-year-old graphic designers to multi-platinum recording artists. Unsplash is a special community, where the powerful principles of sharing and openness have taken the place of strict copyright and legal red tape. The web was meant to connect, inform, and inspire us in unprecedented ways. The Unsplash community embodies this philosophy fully. Unsplash has become a place where the impact of our connected world is on full display. Instead of images being hoarded and shut down, images on Unsplash are fuel for creativity. At Unsplash, our mission is to enable everyone to create. You don’t need to know someone, or have an agent, or have a name to be great on Unsplash. We're a place where creators meet their audience. A place where individuals become a community. And a source of inspiration for millions of people from every country in the world. We’ve seen how the willingness to give a single image unlocks the creative potential that exists in us all.","Montreal, Quebec ; 400 Rue McGill, 5th Floor, Montreal, Quebec H2Y 2G1, CA","11-50 employees","Privately Held","2013","Chantal Garnier 🖊️ Content Marketing -- Brand & Product Content | Future Of Work | BtoB | Startups | Tech | Innovation | Growth Hacking | PlanningStrat-Station | ex Microsoft (FR) & EIT… ; Francesco Ungaro -- Strategy & Presentation Consultant ; Nicholas Pardon -- Entrepreneur, investor, and curator ; Roberta Doyle -- Software Developer at Unsplash"
"https://wetransfer.com","","604927","IE","L","DE ; EN ; EN-US ; ES ; ES-ES ; FR ; IT ; NL ; PL ; PT","developers@wetransfer.com","developers@wetransfer.com","","","","","","","","","","","","","","","","","","TRUE","","","","","","Amazon","TLS 1.2","1662335999","","","TRUE","","","","","","","WETRANSFER","","","","","","",""
"http://dash.cloudflare.com","","572295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","","","","",""
"https://woocommerce.com","16.13.1","565326","CA","","EN ; IT ; NL ; ar ; ar-AR ; bg ; bg-BG ; bn-BD ; bs-BA ; ca","","","","","","","https://www.twitter.com/woocommerce","https://www.facebook.com/woocommerce","https://www.instagram.com/woocommerce","","","","","https://www.linkedin.com/company/woocommerce ; https://www.linkedin.com/company/riobaker-llc","","WooCommerce - Sell Online With The eCommerce Platform for WordPress","Sell online with the fully customizable, open source eCommerce platform built for WordPress.","","","TRUE","WebSite ; SearchAction ; EntryPoint ; ImageObject ; WebPage","","","","","R3","TLS 1.3","1649002375","TRUE","TRUE","TRUE","","","","","","WooCommerce","WOOCOMMERCE","Software Development","WooCommerce is an open source eCommerce plugin for WordPress.","San Francisco, CA, California ; San Francisco, CA, San Francisco, CA, California 94305, US","51-200 employees","Privately Held","","Mikael Andersen -- Oversætter: WooCommerce ; Silu Modi -- Director, Partnership Management at WooCommerce ; Keala Gaines -- ; Beau Lebens -- Head of Engineering, WooCommerce at Automattic"
"https://www.deepl.com","","539218","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/linkedin-com-company-deepl","","","","","","","","","","","","","","","","","","","","","","","DeepL","","Internet Publishing","DeepL is a deep learning company that develops AI systems for languages and communication. Our mission is to bring AI products of the future to everyone, right now. The company, based in Cologne, Germany, was founded in 2009 as Linguee, and introduced the first internet search engine for translations. Linguee has answered over 10 billion queries from more than 1 billion users. In the summer of 2017, the company introduced DeepL Translator, a free machine translation system that, thanks to a revolutionary neural architecture, produces translations of unprecedented quality. DeepL employs a dedicated team of machine learning researchers, developers and language experts, who all appreciate the importance of communication in a multilingual world and understand the complexity of automated translation. Our goal is to become Europe´s leading AI company.","Cologne, North Rhine-Westphalia ; Maarweg 165, Cologne, North Rhine-Westphalia 50825, DE","51-200 employees","Sole Proprietorship","2009","Markus Harder -- CFO at DeepL, Board Member, Advisor, Mentor ; Matt Price -- SVP at Zendesk ; Leonard Fink -- Entrepreneur ; Tomasz Zielinski -- software developer, data scientist, pentester"
"https://elements.envato.com","","512439","US","","EN ; ES ; En ; ID ; IT ; TR ; ar ; ar-AE ; ar-EG ; ar-aa","report.abuse@envato.com","","","","","","https://www.twitter.com/envato","https://www.facebook.com/envato","https://www.instagram.com/envato","","","","","https://www.linkedin.com/company/graphicook","","Envato Elements: Unlimited Stock Videos, Music, Photos & Graphics","Unlimited downloads of stock videos, royalty-free music, photos, graphics, graphic templates & more. The only creative subscription you need.","","","TRUE","WebSite ; BreadcrumbList ; ListItem ; Product ; AggregateOffer","","","","","Cloudflare Inc ECC CA-3","TLS 1.3","1651276799","TRUE","TRUE","TRUE","UA-11834194","","","","","Graphicook","ENVATO","Graphic Design","","Bandung ; Bandung, ID","11-50 employees","Public Company","","Danny Aldana Hidayat -- Founder at The Good Store ; aliffia safitri -- Illustrator ; Ricka Rahmatiany -- You got to love the journey, not just the destination ; Ilma Aulia -- Final Artwork at Graphicook"
"https://www.imdb.com","","477709","US","WA","EN ; ES ; Fr-fr ; He ; ID ; IT ; NL ; PT ; TR ; ar","copyright@imdb.com","","","","","","https://www.twitter.com/imdb","https://www.facebook.com/imdb","https://www.instagram.com/imdb","","","https://www.youtube.com/imdb","","","","IMDb: Ratings, Reviews, and Where to Watch the Best Movies & TV Shows","IMDb is the world's most popular and authoritative source for movie, TV and celebrity content. Find ratings and reviews for the newest movie and TV shows. Get personalized recommendations, and learn where to watch across hundreds of streaming provide","","","FALSE","","","","","","Amazon","TLS 1.3","1671235199","TRUE","TRUE","FALSE","","","","","","","IMDB","","","","","","",""
"https://accounts.binance.com","16.14.0","471222","","","","","","","","","","","","","","","","","https://www.linkedin.com/company/bitlocity ; https://www.linkedin.com/company/cryptoneur-inc","","","","","","","","","","","","","","","","","TRUE","","","","","","Affclub.org","","Financial Services","Affclub.org has ready powered trading accounts that are managed by TOP traders on numerous trading exchanges, such as Kraken, London Stock Exchange, Hit BTC, Huobi Global and many others. Along with trading bot programmes, more than 200 traders from around the world, supervised by TOP traders in London, manage investor money by aggressively and effectively concluding deals and earning super profit every day. The larger of the trading account balance, the greater its free margin. Therefore, the main goal of the company is to manage already powered trading accounts with attracted investments to achieve an overall balance of $1 billion.","Crum Lynne, Pennsylvania","51-200 employees","Partnership","2020","Don Mackintosh -- Crypto Investor ; fernando ferfg -- Inversor en BEURAX.COM ; Iqbal Khan -- --"
"https://www.dropbox.com","16.11.0","452383","US","","EN-US ; ES ; En ; FI ; FR ; IT ; NL ; PL-pl ; af ; ar","privacy@dropbox.com","privacy@dropbox.com","","","","","https://www.twitter.com/Dropbox","https://www.facebook.com/Dropbox","","","","","","","","","","","","TRUE","SoftwareApplication ; AggregateRating ; Offer","Dropbox, Inc","","","San Francisco","DigiCert SHA2 High Assurance Server CA","TLS 1.2","1666310399","","","TRUE","","","","","","","Dropbox, Inc","","","","","","",""
"https://www.pinterest.com","2873 ; 6","450891","US ; SE","","AR ; EN ; EN-US ; SR ; TH ; ar ; ar-AE ; ar-AR ; ar-EG ; ar-MA","mgonzalez@pinterest.com ; privacy-support@pinterest.com","mgonzalez@pinterest.com ; privacy-support@pinterest.com","","","","","","","","","","","","","","","","","","TRUE","WebSite ; SearchAction","Pinterest, Inc.","","","San Francisco","DigiCert TLS RSA SHA256 2020 CA1","TLS 1.3","1659743999","","","TRUE","","","","","","","Pinterest, Inc.","","","","","","",""
"http://www.tiktok.com","16.13.1","415583","US","GA","DE ; EN ; EN-US ; ES ; ID ; IT ; NL ; PT ; PT-BR ; RU","eventsna@tiktok.com ; privacy@tiktok.com ; nicolas.lahaye@tiktok.com ; brittanymcbride@tiktok.com ; pr@tiktok.com ; grievance.officer@tiktok.com ; info@tiktok.com ; legal@tiktok.com","eventsna@tiktok.com ; privacy@tiktok.com ; nicolas.lahaye@tiktok.com ; brittanymcbride@tiktok.com ; pr@tiktok.com ; grievance.officer@tiktok.com ; info@tiktok.com ; legal@tiktok.com","eventsna@tiktok.com ; nicolas.lahaye@tiktok.com ; brittanymcbride@tiktok.com ; grievance.officer@tiktok.com","","","","","","","","","","","","","","","","","FALSE","","","","","","RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1","TLS 1.3","1673654399","","","TRUE","","","","","","","TIKTOK","","","","","","",""
